match_id,team,jersey_number,player_name,total_distance_m,zone1_m,zone2_m,zone3_m,zone4_m,zone5_m,high_speed_runs_count,sprint_count,top_speed_kmh,source,source_url,retrieved_at
20260070,Jordan,10,MOUSA ALTAMARI,5270.7,2127.3,1799.1,763.0,375.3,205.9,61.0,29.0,31.6,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Jordan,13,MAHMOUD ALMARDI,5904.1,1812.6,2524.0,1129.1,366.5,71.9,94.0,27.0,30.1,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Jordan,17,SALEEM OBAID,610.5,179.1,292.4,84.0,55.0,0.0,7.0,3.0,24.0,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,23,Emiliano MARTINEZ,4479.9,3785.2,604.8,75.5,14.4,0.0,8.0,2.0,22.5,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,2,Marcos SENESI,9406.5,3813.9,4174.2,992.6,330.6,95.2,86.0,25.0,32.5,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,3,Nicolas TAGLIAFICO,9697.1,4120.3,3920.5,1192.6,355.9,107.7,108.0,29.0,30.6,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,5,Leandro PAREDES,10058.7,3844.9,4752.5,1144.6,261.4,55.3,97.0,20.0,27.9,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,9,Julian ALVAREZ,9142.0,2918.0,4371.7,1236.7,461.0,154.7,118.0,37.0,30.2,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,11,Giovani LO CELSO,7525.5,2290.5,3532.7,1343.3,288.4,70.6,123.0,23.0,28.9,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,14,Exequiel PALACIOS,10029.0,3833.7,4156.3,1320.7,534.1,184.1,113.0,37.0,32.5,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,17,Giuliano SIMEONE,8279.4,2950.7,3377.0,1176.5,504.0,271.2,102.0,40.0,35.2,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,18,Nico PAZ,7075.5,2459.5,3095.0,1027.6,361.0,132.3,81.0,34.0,31.1,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,19,Nicolas OTAMENDI,9558.7,4125.5,3607.6,1377.2,302.3,146.1,111.0,26.0,30.5,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,22,Lautaro MARTINEZ,6555.4,2473.9,2867.0,755.7,340.7,118.0,64.0,28.0,29.8,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,8,Valentin BARCO,2814.6,982.8,1105.2,477.2,216.7,32.8,41.0,14.0,28.2,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,10,Lionel MESSI,2517.2,1520.1,679.9,197.1,116.7,3.4,16.0,9.0,25.7,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,16,Thiago ALMADA,3789.6,1292.5,1539.1,561.6,320.3,76.1,51.0,22.0,29.2,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,20,Alexis MAC ALLISTER,3505.6,1146.6,1746.0,457.3,148.7,7.0,43.0,10.0,26.4,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
20260070,Argentina,21,Jose Manuel LOPEZ,1465.8,428.7,674.2,220.0,124.4,18.5,22.0,11.0,27.6,fifa_training_centre_pmsr_pdf,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M70-JOR-V-ARG.pdf,2026-07-08T13:12:07.567790+00:00
