team,player_name,birth_date,age_years,market_value_eur,position,club,source,retrieved_at
Colombia,Jhon Córdoba,,,10000000.0,,,transfermarkt,2026-07-14T01:30:13.692878+00:00
Japan,Zion Suzuki,,,20000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Keisuke Osako,,,2000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Tomoki Hayakawa,,,2000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Hiroki Ito,,,18000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Tsuyoshi Watanabe,,,10000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Ko Itakura,,,8000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Ayumu Seko,,,5000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Takehiro Tomiyasu,,,5000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Junnosuke Suzuki,,,3500000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Shogo Taniguchi,,,750000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Yuto Nagatomo,,,100000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Yukinari Sugawara,,,5500000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Kaishu Sano,,,40000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Ao Tanaka,,,13000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Daichi Kamada,,,10000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Daizen Maeda,,,13000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Keito Nakamura,,,10000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Takefusa Kubo,,,20000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Ritsu Doan,,,17000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Junya Ito,,,3000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Yuito Suzuki,,,24000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Ayase Ueda,,,17000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Keisuke Goto,,,10000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Kento Shiogai,,,8000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Shuto Machino,,,4000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Japan,Koki Ogawa,,,2000000.0,,,transfermarkt,2026-07-14T01:30:27.662204+00:00
Algeria,Luca Zidane,,,1000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Oussama Benbout,,,850000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Melvin Mastil,,,250000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Ramy Bensebaini,,,7000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Samir Chergui,,,3000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Zineddine Belaid,,,1800000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Mohamed Amine Tougai,,,1300000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Aïssa Mandi,,,1000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Achref Abada,,,1000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Rayan Aït-Nouri,,,40000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Jaouen Hadjam,,,7000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Rafik Belghali,,,7000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Ramiz Zerrouki,,,6500000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Nabil Bentaleb,,,4500000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Hicham Boudaoui,,,12000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Yassine Titraoui,,,7000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Ibrahim Maza,,,45000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Farès Chaïbi,,,15000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Houssem Aouar,,,8000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Adil Boulbina,,,3000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Anis Hadj Moussa,,,23000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Farès Ghedjemis,,,7500000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Riyad Mahrez,,,5000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Amine Gouiri,,,28000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Mohamed Amoura,,,20000000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Algeria,Nadhir Benbouali,,,1200000.0,,,transfermarkt,2026-07-14T01:30:34.347518+00:00
Austria,Florian Wiegele,,,2200000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Patrick Pentz,,,2200000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Alexander Schlager,,,2000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,David Affengruber,,,20000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Kevin Danso,,,20000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Philipp Lienhart,,,10000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Marco Friedl,,,10000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Stefan Posch,,,6000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Michael Svoboda,,,3500000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,David Alaba,,,3000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Phillipp Mwene,,,1500000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Konrad Laimer,,,32000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Nicolas Seiwald,,,25000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Dejan Ljubicic,,,3000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Florian Grillitsch,,,2500000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Paul Wanner,,,22000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Carney Chukwuemeka,,,20000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Xaver Schlager,,,10000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Marcel Sabitzer,,,6000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Alessandro Schöpf,,,800000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Alexander Prass,,,9000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Romano Schmid,,,15000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Patrick Wimmer,,,12000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Sasa Kalajdzic,,,4000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Marko Arnautovic,,,2000000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Austria,Michael Gregoritsch,,,1500000.0,,,transfermarkt,2026-07-14T01:30:37.465558+00:00
Ghana,Lawrence Ati Zigi,,,1500000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Joseph Anang,,,350000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Benjamin Asare,,,100000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Kojo Peprah Oppong,,,10000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Alidu Seidu,,,6000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Jonas Adjetey,,,6000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Jerome Opoku,,,5000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Abdul Mumin,,,3000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Derrick Luckassen,,,1000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Gideon Mensah,,,4000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Abdul Rahman Baba,,,2000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Marvin Senaya,,,3000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Elisha Owusu,,,4000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Thomas Partey,,,2000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Caleb Yirenkyi,,,10000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Kwasi Sibo,,,1400000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Augustine Boakye,,,6000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Kamaldeen Sulemana,,,17000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Christopher Bonsu Baah,,,14000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Antoine Semenyo,,,80000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Abdul Fatawu,,,20000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Ernest Nuamah,,,10000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Iñaki Williams,,,8000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Brandon Thomas-Asante,,,16000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Prince Adu,,,3000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Ghana,Jordan Ayew,,,1000000.0,,,transfermarkt,2026-07-14T01:30:42.190355+00:00
Canada,Dayne St. Clair,,,3500000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Maxime Crépeau,,,1800000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Owen Goodman,,,550000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Moïse Bombito,,,7000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Alfie Jones,,,6000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Derek Cornelius,,,2500000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Joel Waterman,,,2000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Luc De Fougerolles,,,1000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Alphonso Davies,,,40000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Alistair Johnston,,,8000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Richie Laryea,,,1000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Niko Sigur,,,4000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Ismaël Koné,,,25000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Nathan-Dylan Saliba,,,7500000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Stephen Eustaquio,,,6000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Jonathan Osorio,,,1000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Mathieu Choinière,,,800000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Ali Ahmed,,,5000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Liam Millar,,,3000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Jacob Shaffelburg,,,2500000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Jayden Nelson,,,2000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Tajon Buchanan,,,12000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Jonathan David,,,30000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Promise David,,,17000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Tani Oluwaseyi,,,7000000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Canada,Cyle Larin,,,2500000.0,,,transfermarkt,2026-07-14T01:30:46.905932+00:00
Mexico,Raúl Rangel,,,6500000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Carlos Acevedo,,,2800000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Guillermo Ochoa,,,250000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Johan Vásquez,,,12000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,César Montes,,,7500000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Luis Romo,,,3000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Mateo Chávez,,,4000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Jesús Gallardo,,,2800000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Israel Reyes,,,6500000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Jorge Sánchez,,,2000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Edson Álvarez,,,15000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Érik Lira,,,12000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Luis Chávez,,,6000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Obed Vargas,,,10000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Orbelín Pineda,,,7000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Álvaro Fidalgo,,,6000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Gilberto Mora,,,10000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Brian Gutiérrez,,,8000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Alexis Vega,,,8000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,César Huerta,,,3500000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Roberto Alvarado,,,7500000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Santiago Gimenez,,,18000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Armando González,,,15000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Julián Quiñones,,,14000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Raúl Jiménez,,,3000000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Mexico,Guillermo Martínez,,,1500000.0,,,transfermarkt,2026-07-14T01:30:55.470169+00:00
Czechia,Lukas Hornicek,,,18000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Matej Kovar,,,8000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Jindrich Stanek,,,2000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Ladislav Krejci,,,22000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Robin Hranac,,,10000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Stepan Chaloupek,,,10000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,David Zima,,,7000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Tomas Holes,,,1000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Jaroslav Zelený,,,600000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,David Jurásek,,,5000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Vladimír Coufal,,,2500000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Tomáš Souček,,,10000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Michal Sadílek,,,8000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Lukas Cerv,,,6000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Hugo Sochurek,,,3500000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Alexandr Sojka,,,2300000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Vladimír Darida,,,375000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,David Doudera,,,3500000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Pavel Sulc,,,20000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Denis Visinsky,,,3000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Lukas Provod,,,8000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Patrik Schick,,,18000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Adam Hlozek,,,10000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Mojmír Chytil,,,4000000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Jan Kuchta,,,2700000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Czechia,Tomas Chory,,,2700000.0,,,transfermarkt,2026-07-14T01:31:01.181112+00:00
Scotland,Angus Gunn,,,1000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Liam Kelly,,,800000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Craig Gordon,,,50000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Scott McKenna,,,4000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Jack Hendry,,,2500000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,John Souttar,,,2000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Dominic Hyam,,,2000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Grant Hanley,,,200000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Kieran Tierney,,,8000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Andrew Robertson,,,7000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Aaron Hickey,,,16000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Nathan Patterson,,,10000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Anthony Ralston,,,1500000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Scott McTominay,,,40000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Lewis Ferguson,,,14000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,John McGinn,,,13000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Ryan Christie,,,8000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Tyler Fletcher,,,1500000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Kenny McLean,,,400000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Findlay Curtis,,,2000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Ben Gannon-Doak,,,15000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,George Hirst,,,10000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Ché Adams,,,5000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Lawrence Shankland,,,3000000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Ross Stewart,,,2500000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Scotland,Lyndon Dykes,,,800000.0,,,transfermarkt,2026-07-14T01:31:05.584329+00:00
Paraguay,Orlando Gill,,,6000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Gastón Olveira,,,500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Roberto Fernández,,,100000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Omar Alderete,,,13000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Gustavo Gómez,,,3500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,José Canale,,,2200000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Júnior Alonso,,,1500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Fabián Balbuena,,,900000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Gustavo Velázquez,,,400000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Alexandro Maidana,,,2500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Juan José Cáceres,,,5000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Andrés Cubas,,,4500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Braian Ojeda,,,3500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Diego Gómez,,,25000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Damián Bobadilla,,,6000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Matías Galarza,,,3000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Julio Enciso,,,25000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Mauricio,,,15000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Kaku,,,4500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Gustavo Caballero,,,1000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Miguel Almirón,,,7000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Ramón Sosa,,,10000000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Isidro Pitta,,,7500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Álex Arce,,,3500000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Antonio Sanabria,,,1800000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Paraguay,Gabriel Ávalos,,,750000.0,,,transfermarkt,2026-07-14T01:31:08.134052+00:00
Bosnia-Herzegovina,Nikola Vasilj,,,4500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Martin Zlomislic,,,2000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Mladen Jurkas,,,700000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Tarik Muharemović,,,25000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Sead Kolasinac,,,4000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Stjepan Radeljic,,,2800000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Nikola Katic,,,1800000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Nihad Mujakic,,,1200000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Dennis Hadzikadunic,,,1200000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Amar Dedić,,,16000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Arjan Malic,,,1800000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Amir Hadziahmetovic,,,4000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Ivan Šunjić,,,2000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Dzenis Burnic,,,1200000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Benjamin Tahirović,,,4500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Armin Gigovic,,,2500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Ivan Basic,,,1500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Amar Memić,,,4500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Ermin Mahmic,,,5000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Kerim Alajbegovic,,,22000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Esmir Bajraktarevic,,,8000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Ermedin Demirovic,,,22000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Haris Tabakovic,,,3500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Jovo Lukić,,,2200000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Samed Bazdar,,,1500000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Bosnia-Herzegovina,Edin Dzeko,,,1000000.0,,,transfermarkt,2026-07-14T01:31:12.543475+00:00
Democratic Republic of the Congo,Matthieu Epolo,,,8000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Timothy Fayulu,,,800000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Lionel Mpasi-Nzau,,,400000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Axel Tuanzebe,,,5000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Steve Kapuadi,,,2500000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Chancel Mbemba,,,2000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Dylan Batubinsika,,,600000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
